Gene,P_all,P_sub,P_vis,P_status,P_location,P_interaction
CHST12,0.59671121131857,0.669702596653968,0.489954636670184,0.649502188021639,0.0791279348487793,0.430091547971717
GLCCI1,0.53472082593316,0.659696800813519,0.755206458808791,0.593408098695031,0.00555915036234578,0.939287412520871
LOC101928168,0.67753161629054,0.337675769660396,0.159750244396135,0.73103586958817,0.114205606290633,0.0939800345309688
CHN2,0.889813348209015,0.950221032669637,0.985796837401743,0.970693472526938,0.0359036254842792,0.951033645372576
LINC01176,0.516392085831678,0.637581663301613,0.74550730378575,0.566832213743761,0.0431923290447992,0.900993955383325
AQP1,0.571706649214383,0.462166076986268,0.899565746549128,0.516529330069242,0.139177066479255,0.611753126584818
GHRHR,0.0338554679105069,0.149808969286257,0.148990866573353,0.0383291504305066,0.399225043703581,0.75271215465578
GPR141,0.9622670065758,0.616080021123498,0.832094557504357,0.856057419277861,0.0124436900717371,0.612721138375278
NME8,0.704193761678672,0.372727221887643,0.986050248568996,0.603642962002129,0.0228161895903356,0.609296435895923
EPDR1,0.877359045355395,0.903293189407546,0.39481041216054,0.681548598119426,7.21318587217782e-05,0.558682090467461
ZNF713,0.803541512580925,0.730493111730746,0.627035350631231,0.869747530583421,0.0711163410506132,0.554564595571019
MRPS17,0.957305820135824,0.997447238280174,0.857003686926314,0.886596453335467,0.0860150821917813,0.896866731992674
NIPSNAP2,0.222901797580761,0.547549047382557,0.22674328452779,0.17834339303838,0.06843798336635,0.602748972770115
ASL,0.353354063779536,0.715734790325153,0.432273502728416,0.386910560909344,0.0799111381745401,0.702641583760375
RABGEF1,0.870003971627934,0.902245741256226,0.902798740141322,0.99498481347872,0.000281627801205158,0.861128754219837
LINC01372,0.86980741710303,0.840712715045682,0.64292219802963,0.855661242396987,0.689011106466201,0.644057200973148
CLDN12,0.720079590522733,0.207052512992665,0.40733711823023,0.722927984105757,0.976932289870017,0.128785115580965
CDK14,0.858465505808299,0.881409255972121,0.88764508451161,0.836384312602657,0.550391229801848,0.988756333794581
ARPC1B,0.529058841899475,0.896814577574233,0.521018392999499,0.58069073888527,0.0430755824000456,0.739853837591285
PILRA,0.413121770532558,0.411557515482111,0.54063572598498,0.312544635790418,0.0113133434026364,0.934478016446016
BCAP29,0.868363948165646,0.94015288328926,0.728293140051633,0.73307721462452,0.00312568384370011,0.810137568989568
IFRD1,0.955804308659187,0.424041419571919,0.545896844425528,0.757964388510896,2.59665317437342e-05,0.304399864285001
LSMEM1,0.610751141993691,0.906503281830554,0.513657413433464,0.668892106753845,0.0473718904959964,0.577820192681121
ADCK2,0.37479440406156,0.663037498335806,0.467901057012757,0.405191702169606,0.00206396443880647,0.8870404398766
NDUFB2,0.961320991690136,0.792646256296268,0.785249755178199,0.963655973402569,0.0620337544667435,0.705440926350827
SSBP1,0.53621282595439,0.374140679472668,0.82429359767273,0.458774386540871,0.0515311080114869,0.673984443728662
MGAM,0.606841189372384,0.253381932494425,0.929288507648731,0.422604661043886,0.000304214346021695,0.336570164282602
WDR60,0.412142801032022,0.661404562539998,0.465765993763927,0.387005081084493,0.343398887554973,0.758918347075769
ADAP1,0.946401950620297,0.979695405249534,0.947409246398421,0.946642729546196,0.00779787268609633,0.977905621273817
KDELR2,0.914811072075763,0.260483708393146,0.609396961223727,0.822757042862745,0.0307300784586202,0.280019487773125
MACC1,0.894518903079107,0.772759578562896,0.681178400818126,0.998329060333582,0.0068927059000597,0.633760891172584
SKAP2,0.801463865910071,0.560435881520378,0.87485267430408,0.611018496937588,0.000164795859657647,0.773857460130505
GGCT,0.746703147189027,0.395990413688058,0.820361666430913,0.677462035143644,0.0939901148241081,0.441066739707163
TARP,0.566100997989958,0.837020312097544,0.184490927318465,0.51390368867771,0.155230577103832,0.342792992513052
C7orf25,0.576887712960571,0.444383972334507,0.899839441039514,0.555878531894814,0.477801391024512,0.678125142718531
PSMA2,0.505092462409702,0.609876482209742,0.597293851037078,0.455840787220563,0.158008189583834,0.950219535253044
URGCP,0.133911770970844,0.429338975661179,0.135578796495221,0.101576131655461,0.0624899967055118,0.691162937770017
SEMA3A,0.377617513233134,0.245973125082769,0.899008639942327,0.40710463481494,0.00145357024991982,0.301466670774834
STEAP4,0.0828027938865326,0.2619904946292,0.219541569678498,0.0903935831610905,0.0925832497710951,0.947787988266946
MTERF1,0.0170990421910304,0.391580645006037,0.0163034126958731,0.0141076185826554,0.206828207949023,0.17483133511259
CYP51A1,0.378370244264368,0.248841800760344,0.987266727016212,0.413773876474039,0.00858675663115988,0.379429040761533
SEM1,0.511913205925418,0.285372175786592,0.971737316213588,0.440150796460829,0.0625947275877035,0.391574627761282
C7orf61,0.984146501012839,0.859740213551531,0.880822592486546,0.996052583576695,0.76985526003052,0.818625598528544
POLR2J3,0.360290353888656,0.532509044332427,0.489168138628851,0.350555742531984,0.568543309210396,0.825665103840805
PNPLA8,0.608648958586721,0.93017603910313,0.488655324308761,0.685887849857661,7.3045246186261e-05,0.608454725238276
THAP5,0.58442933074481,0.882803076751201,0.612056845975862,0.646610146075113,0.0160704794402658,0.834127659475352
NDUFA5,0.846543865010093,0.862262411618748,0.742415896623558,0.87613919538729,0.471055963305094,0.7180830253307
GCC1,0.346541888706655,0.957871406647207,0.269863364256094,0.377100440406416,0.00794001280763221,0.443564945705149
MGC27345,0.581231079623329,0.212917917623014,0.707196434821029,0.489750584657201,0.0301303521069425,0.218529036450314
RBM28,0.642355341688223,0.205078723091567,0.62814002315031,0.668604562311164,0.520550837442279,0.227333689536897
LINC-PINT,0.748021086115996,0.62228674093594,0.812385485483974,0.831919170987006,0.0103971148618816,0.588847619799447
SLC37A3,0.989605876249723,0.511380956643351,0.465201434889208,0.926255249884776,0.119308884621334,0.32439952378365
BRAF,0.839145603574563,0.880204200574925,0.962664747877537,0.943947741332344,0.00366417929872248,0.887227222360057
LINC01006,0.603431878585456,0.819805998768592,0.330555984711296,0.438183577341388,0.000831198462238635,0.720083278725178
FBXO25,0.703827253004412,0.685336115427359,0.770198688487661,0.622165805417565,0.0537764928974921,0.955254102704184
MIR3674,0.325814060249118,0.197206161097735,0.999549519523108,0.356028492511607,0.0206517207541306,0.332871843705597
ARHGEF10,0.688832932253711,0.875804718171918,0.605808610289942,0.638677016652833,0.192687138161387,0.837433699990497
MYOM2,0.986420452878323,0.797741671963464,0.674272421711642,0.934836037708527,0.0529536085026181,0.639349641898851
MCPH1,0.84902152207474,0.781233414586266,0.969932051037633,0.907719937187525,0.126174097654674,0.85333706195896
AGPAT5,0.394604069441259,0.805511028852547,0.258856532694467,0.364160590786431,0.27074363317184,0.643098140574227
MIR4659A,0.349202533304687,0.709969533003748,0.360162295330914,0.335759093143973,0.488713632249739,0.664533489978506
FAM66E,0.393894036545151,0.475111164967987,0.654737993429441,0.395416859885606,0.849931032426478,0.771164926965884
ERI1,0.501557356254793,0.802378552071671,0.416056934174151,0.410065128211822,0.0250342230395908,0.62719338431319
TNKS,0.93474563379958,0.492755861973053,0.567322644470994,0.933972029995662,0.965407091140191,0.388510769989164
MIR597,0.255782552342135,0.369917068372498,0.566819428763823,0.277779653768089,0.304952344382377,0.636719335630526
MSRA,0.601194873284152,0.952213392159827,0.190396589093804,0.429124411528961,0.000577362589832676,0.518441157414479
FDFT1,0.476832548897909,0.431607651289102,0.996862389330486,0.517204421449541,8.48246516850451e-05,0.496211026292347
TUSC3,0.669196931675424,0.369927939691919,0.743484034298959,0.569415466575318,0.0231417558282315,0.334171173536157
MICU3,0.777999791566533,0.621344753485352,0.972177599325544,0.703857002236405,0.0771573328233039,0.730142461742045
ZDHHC2,0.199471412920664,0.455632716413418,0.290567520022214,0.197591717438929,0.00108343392032954,0.928400978723604
VPS37A,0.810794394279377,0.730471328778808,0.388861155485466,0.757141096436539,0.182037072793275,0.413836741300836
SLC7A2,0.0632536012837651,0.144451961086508,0.307240479442614,0.0698242399193523,0.622921693054277,0.522438909580782
PDGFRL,0.818603973074672,0.959854015926567,0.764691351203492,0.870730940207702,0.17278191473895,0.81877594369725
SH2D4A,0.759583250297216,0.782109974357612,0.658654923534693,0.835681751404214,0.0257996392931169,0.607157788488968
LPL,0.112185065032198,0.0282245608384185,0.925698260069481,0.120435650765277,0.0444308931160308,0.0712044290034586
PPP3CC,0.477383817664636,0.710561092139543,0.383209844152761,0.352865655221649,0.00454983127030457,0.685776378640657
CCAR2,0.565647141042571,0.255728729443687,0.600986302357324,0.568080772583734,0.923859082836714,0.208450938992321
RHOBTB2,0.352084605849341,0.604602127618214,0.394650795152918,0.360132213566728,8.20752164576685e-05,0.981712535090186
CHMP7,0.171754896948457,0.982881263693212,0.113000739661513,0.174735647477184,0.838964052205772,0.184328261773278
SLC25A37,0.872932402478002,0.47551356572471,0.84938994181517,0.676033182312105,6.98579932319544e-05,0.491024301056922
ADAM28,0.234476926393424,0.277374216155611,0.488774572618111,0.220349923621636,0.387048757208148,0.880869124701385
ADAMDEC1,0.141805365153008,0.241670686775182,0.403659338681421,0.156098020944032,0.296976379038234,0.858844873584955
DOCK5,0.950957267030409,0.708817471415031,0.859324426970014,0.907685112157771,0.000577498990720146,0.697565919308547
CDCA2,0.94980704498425,0.575532512602619,0.0816895600004409,0.835699568051129,0.00809642624439625,0.219190561509479
PPP2R2A,0.719120384693643,0.753240398643928,0.670635069451757,0.589848764952594,0.00562626210542806,0.883796492372977
DPYSL2,0.726389592157558,0.275937885432788,0.97108184904132,0.578875671823959,0.00218414427444302,0.521810840702764
SCARA3,0.905825569910224,0.888313609269081,0.960763150694271,0.928797751257375,0.580734035257811,0.88133603997345
ESCO2,0.170763429634599,0.184624680290267,0.695513301565057,0.165337871622002,0.00107455864325523,0.257331002966049
ELP3,0.731449687696926,0.250632684523709,0.452287951286981,0.724685652958472,0.784119549991648,0.165396167489764
RBPMS,0.511741035565114,0.374766557104466,0.988401862837314,0.48044409446935,0.315354599470569,0.472663570004404
WRN,0.662257759374163,0.706904093206513,0.656559139986523,0.560397694854768,0.0208903967873672,0.957195306524858
NRG1,0.70615853912691,0.941200468019451,0.78587337680456,0.780201070368229,0.0194081235003837,0.848676768677168
MAK16,0.116143228454032,0.882991990074401,0.071087946642414,0.128414983507339,0.275472626662318,0.201006137586543
ZNF703,0.80575711178542,0.651626188830845,0.852273631880962,0.842917578139848,0.349666564683058,0.640118296341458
ERLIN2,0.736687358124607,0.394397874757468,0.650550447021578,0.66242385941733,0.0755575929252491,0.322877538749819
ADGRA2,0.774261703201959,0.21209530324437,0.594678463761347,0.631129236475782,0.00258519700670011,0.199722650322102
EIF4EBP1,0.929040526678404,0.861341666924832,0.865055843605654,0.975696344589297,0.0160570756187717,0.805428080475318
ASH2L,0.470694841531409,0.743746305447732,0.488576127672617,0.464666771050883,0.701808343970433,0.831930354683206
BAG4,0.668289882575203,0.967822222567011,0.527008589002033,0.676254057058959,0.925138885241761,0.651725168912672
DDHD2,0.385330937820733,0.312937733847973,0.898434774839942,0.409942433983012,0.438204879779144,0.496409323131922
HTRA4,0.562196900057164,0.396589310349654,0.685782244777904,0.627382968950064,0.00108507938835711,0.335014568373805
ADAM9,0.59605604353225,0.326099778737386,0.564475280210928,0.668507879519194,0.000789367669580814,0.245050885210355
ADAM32,0.378602814432597,0.480832828580344,0.0253286711631268,0.33112033551119,0.12641408748703,0.0450916597508946
IDO1,0.686513656739127,0.584648842303697,0.969795095800351,0.788425599459475,2.64889783238316e-05,0.834205719577375
GOLGA7,0.197150080800351,0.122955971551732,0.579645161943567,0.17229320506217,0.188453634517303,0.608443846456562
GPAT4,0.676681197982893,0.855684228730645,0.785239693968289,0.747649714466102,0.019744367331915,0.98272974988775
AP3M2,0.501385817898566,0.622175408696978,0.721783127325393,0.554788782919841,0.00181331374712244,0.97213873872649
POLB,0.856028187992597,0.969331775653806,0.96367219380889,0.997671989289503,9.71776033419066e-05,0.952524160006815
VDAC3,0.330471768309947,0.344465691132721,0.679231697255149,0.361493350392874,0.0233918483822438,0.780254049884403
MCM4,0.800472724638478,0.842571480055611,0.657048005961415,0.926314567944177,0.000137180104704932,0.677376882614822
UBE2V2,0.346906723644209,0.69949279861403,0.323501175097034,0.30606216115747,0.154297076287617,0.64225461505275
PPDPFL,0.479901238866007,0.476447649751964,0.551986931144397,0.34948165610502,0.00339434226207122,0.716818421122988
MRPL15,0.963821906788424,0.875894711590885,0.823257574881003,0.788896160447964,0.000124055697329854,0.994966613601477
TGS1,0.84272964764093,0.894465700456792,0.859476993596978,0.823437216827529,0.591975066972673,0.934890367976263
LYN,0.569436161752996,0.977248365068128,0.551696510139273,0.636350780521662,0.000698428838030215,0.684490173681333
CHCHD7,0.387425594107743,0.96844153361367,0.315878934150438,0.399132793060111,3.73669958250908e-05,0.45317689626857
UBXN2B,0.589025526528352,0.269755083971171,0.824202459852481,0.339094792185553,7.22881121463073e-06,0.494582814547863
BHLHE22,0.871623839239241,0.751525925960454,0.929517474918007,0.888566592577606,0.697976252675002,0.778404693331867
DNAJC5B,0.487502683969689,0.953360623536146,0.168324645381152,0.406457433063938,0.0389036733851231,0.379420292143131
MCMDC2,0.50492661957711,0.924014479155877,0.373101692712907,0.480233588912379,0.394588695932288,0.597495372547584
PREX2,0.384441027370056,0.146963786919381,0.825354608854876,0.26227460770325,0.00292909984058698,0.40336825283325
SULF1,0.615119234922105,0.584755588024599,0.942132629372363,0.693689188176344,7.70678852465468e-06,0.770226777295996
MSC-AS1,0.795287737258745,0.682040181663432,0.792861989781126,0.796898650943347,0.972697255651961,0.615949412913484
TERF1,0.932784672529457,0.739952652578841,0.781794515144462,0.922643401343692,0.781185805737426,0.692464959426622
RDH10,0.666904514368184,0.798420140162397,0.774901974986822,0.697117795734068,0.44480085451256,0.950634304990422
LY96,0.734728666859432,0.706068327179352,0.57350538736367,0.493501935846702,1.14164179735911e-05,0.892554364120625
GDAP1,0.828334133828789,0.46566798413445,0.441419804452202,0.858795345732199,0.456623351978779,0.292337216049654
ZFHX4,0.543330889383276,0.550500308032729,0.776821383038998,0.499603084963436,0.208133624823162,0.657401618241252
ZC2HC1A,0.20006210361023,0.277909583636681,0.542686747017551,0.219118874705228,0.246999489588643,0.666015526586065
ZBTB10,0.961615085949824,0.901916049779681,0.994857383879011,0.948709645796019,0.026322747686503,0.938214771873773
FABP5,0.800953418274711,0.694246345759621,0.850571733904855,0.968227735429643,1.19394316600133e-07,0.713367570902383
LRRCC1,0.498632588894135,0.921247631807922,0.512278585999359,0.524851350612643,0.476374635341935,0.613280740419297
CA2,0.528280427575485,0.29670986986366,0.76122764981756,0.578378940447005,0.0563024749133029,0.315194432767858
WWP1,0.55637815963212,0.451546205241105,0.657388688894204,0.403689076274681,0.00143227371227395,0.863135639727288
OSGIN2,0.564409308157729,0.959915355992448,0.465072490220129,0.53908041178536,0.410690294479363,0.528315449947061
DECR1,0.442571659503878,0.345244728522279,0.845618623619394,0.419413504888464,0.386091834995353,0.577052206568913
FAM92A,0.497697596909304,0.707791759106409,0.156244481522111,0.404868904761028,0.023252113516635,0.196564585960758
